laudatory,77962,LAWDATORIY,låùdátórý
currys,77967,KURIYZ2,currýś
lapps,77969,LAPS3,lapps
greenstone,77984,GRIYNSTOEN,grêènstônè
bustin,77988,BUSTIN,bustin
reassignment,77993,RIYASUYNMENT,rêássîg0nmént
invalidating,77997,INVALIDEYTING,invalídâtiñg0
greiner,77998,GRUYNA,grèînèŕ
elastomer,78000,ILASTOMA,ėlastómèŕ
gettysburg,78001,GETIYZBURG,gettýśbùŕg
smirnov,78008,SMURNOV,smìŕnov
chand,78011,KHAND,ĉħand
calvi,78012,KARLVIY,cālvï
robinsons,78017,ROBINSONZ,robínsónś
huggy,78018,HUGIY,huggý
reactivating,78020,RIYAKTIVEYTING,rêactivâtiñg0
opossum,78022,OEPOSUM,ôpossum
distributorship,78025,DISTRIBUETURSHIP,distribûtòŕŝħip
rata,78035,RATA,ratá
overcooked,78037,OEVURKUUKT,ôvèŕcōòkèð
gallardo,78041,GARLARDOE,gāllār#dô
landholders,78042,LANDHOELDAZ,landhôldèŕś
antihistamines,78045,ANTIYHISTAMINZ,antïhistámínèś
misdiagnosis,78046,MISDUYAGNOESIS,misdîágnôsís
rucks,78047,RUKS,ruck0s
frunze,78050,FRUNZ,frunzè
taher,78054,TEYA,tâħèŕ
comdisco,78056,KOMDISKOE,comdiscô
iraqgate,78059,IRARKGEYT,irāqgâtè
dimorphic,78063,DUYMAWFIK,dîmør#þħic
lazard,78064,LAZARD,lázār#d
tandon,78071,TANDON,tandón
gora,78072,GAWA,gørá
hambrecht,78076,HAMBREKT,hambrecħt
farber,78080,FARBA,fār#bèŕ
vindicates,78081,VINDIKEYTS,vindicâtès
thurn,78090,THURN,πħùŕn
aping,78091,EYPING,âpiñg0
elia,78096,ELUYA,élîá
lockout,78098,LOKOWT,lock0õùt
rattlesnakes,78107,RATLSNEYKS,rattlèsnâkès
demagogic,78112,DEMAGOJIK,demágoĝic
rearview,78113,RIYURVYOO,rêàŕvĩëw0
warpath,78117,WAWPATH,wår0paπħ
extel,78118,EKSTEL,extel
aris,78119,ARIYS,árïs
pollster,78121,POELSTA,pôllstèŕ
kiam,78122,KIYAM,kïám
lawnmowers,78128,LAWNMOEWAZ,låw0nmôwèŕś
brasilia,78129,BRAZILYA,bráśilĩá
billow,78130,BILOE2,billôw0
koskotas,78132,KOSKOETAS,koskôtás
homburg,78135,HOMBURG,hombùŕg
borges,78137,BAWGEYS,bør#gĕs
langston,78138,LANGSTON,lañg0stón
meer,78141,MIYA2,mêèŕ
foreshadow,78143,FAWSHADOE,før#èŝħadôw0
educations,78154,EDUEKEYSHNZ,edûcâţìònś
etherington,78155,ETHERINGTON,eτħériñg0tón
shockwaves,78161,SHOKWEYVZ,ŝħock0wâvèś
asters,78163,ASTAZ,astèŕś
mohawks,78166,MOEHAWKS,môhåw0ks
gerashchenko,78168,GERASHEYNKOE,geráŝħc0ħĕñkô
unedited,78171,UNEDITID,unedítėd
bene,78172,BENE,bené
minorca,78173,MINAWKA,mínør#cá
levees,78179,LEVIYZ2,levêèś
cheapen,78183,KHIYPEN,ĉħêàpén
meston,78186,MESTON,mestón
deary,78187,DIARIY2,dėárý
hamstrings,78193,HAMSTRINGZ,hamstriñg0ś
trower,78194,TROWA,trõwèŕ
abbreviate,78201,ABRIYVIYEYT,ábbrêvïâtè
scannell,78206,SKANEL,scannéll
rach,78209,RAKH,raĉħ
kalgoorlie,78211,KALGOORLIY,kalgöòrlìê
shintaro,78213,SHINTAROE,ŝħintārô
operettas,78220,OPERETAZ,opérettáś
kilroy,78229,KILROI,kilrσy0
svetlana,78234,SVETLARNA,svetlāná
biter,78235,BUYTA,bîtèŕ
dogwood,78237,DOGWUUD,dogwōòd
forsook,78238,FAWSUUK,før#sōòk
underwrote,78240,UNDEROET,underw0r0ôtè
gabbro,78248,GABROE,gabbrô
monteiro,78253,MONTEIROE,monteírô
triage,78264,TRUYAJ,trîáĝè
guerin,78272,GERIN,gùerin
weis,78276,WUYS2,wèîs
saturate,78296,SATUEUREYT,satûŕâtè
rainstorms,78299,REYNSTAWMZ,râìnstør#mś
spooked,78300,SPOOKT,spöòkèð
micah,78301,MUYKA2,mîcáħ
tabling,78303,TEYBLING,tâbliñg0
undermanned,78308,UNDURMAND,undèŕmannèd
abides,78310,ABUYDZ,ábîdèś
lemke,78311,LEMKIY,lemkê
meckel,78312,MEKEL,meck0él
hernandez,78316,HURNANDEZ,hèŕnandez
denby,78321,DENBIY,denbý
cotman,78322,KOTMAN,cotmán
embellishing,78325,EMBELISHING,embelliŝħiñg0
megatons,78327,MEGATONZ,megátónś
upbraided,78330,UPBREYDID,upbrâìdėd
starches,78334,STARKHIZ,stār#ĉħėś
spiderman,78337,SPUYDURMAN,spîdèŕman
narrates,78339,NAREYTS,nárrâtès
clack,78344,KLAK,clack0
hendrick,78346,HENDRIK2,hendrick0
correa,78349,KAWRIYA,cør#rêá
countermeasures,78354,KOWNTURMESHAZ,cõùntèŕmeàŝùŕèś
laue,78355,LAWIY1,láυê
pocketful,78358,POKETFUUL,pock0étfūl
scotton,78365,SKOTON,scottón
bluey,78377,BLOOIY,blüêy0
turnoff,78378,TURNOF,tùŕnoff
weightlifters,78387,WAETLIFTAZ,weĩg0ħtliftèŕś
fissile,78393,FISIL,fissílè
recalculation,78399,RIYKALKUELEYSHN,rêcalcûlâţìòn
huerter,78409,HURTA2,hùèŕtèŕ
camm,78415,KAM3,camm
disinvestment,78421,DISINVESTMENT,disinvestmént
headlining,78422,HEDLUYNING,heàdlîniñg0
stanforth,78425,STANFURTH,stanfòŕπħ
yeutter,78427,UETA,y0èûttèŕ
carrel,78430,KAREL2,carrél
refractor,78431,REFRAKTA,réfractòŕ
combes,78432,KOEMZ2,cômb0èś
rubles,78434,ROOBLZ2,rüblèś
outrider,78435,OWTRUYDA,õùtrîdèŕ
clued,78445,KLOOD,clüèd
bridgman,78460,BRIDJMAN2,bridĝmán
homeostatic,78464,HOEMIYOESTATIK,hômêôstatic
embroidering,78466,EMBROIDERING,embrσìdériñg0
doling,78468,DOELING,dôliñg0
politicos,78472,POLITIKOEZ,póliticôś
appeasing,78477,APIYZING,áppêàśiñg0
incinerate,78480,INSINEREYT,inçinérâtè
windlass,78490,WINDLAS,windláss
shadings,78491,SHEYDINGZ,ŝħâdiñg0ś
plessis,78498,PLESIS,plessis
heim,78506,HUYM,hèîm
carrara,78507,KARARA,cār#r0ārá
rogachev,78508,ROEGAKHEV,rôgáĉħév
creditworthy,78510,KREDITWURTHIY,creditwòŕτħý
flawlessly,78515,FLAWLESLIY,flåw0lésslý
britoil,78520,BRITOIL,britσìl
improvisational,78524,IMPROVIZEYSHNAL,improviśâţìònál
birley,78527,BURLIY3,bìŕlêy0
ponchos,78528,PONKHOEZ,ponĉħôś
oppressing,78535,OPRESING,óppressiñg0
lumbago,78536,LUMBEYGOE,lumbâgô
baseboard,78542,BEYSBAWD,bâsèbøàr0d
architraves,78547,ARKITREYVZ,ār#cħítrâvèś
ricoh,78557,RIYKOE2,rïcôħ
criminalization,78564,KRIMINALIZEYSHN,crimínálízâţìòn
markowitz,78565,MARKOWITZSH,mār#kówitzŝ
prolinea,78566,PROELINIYA,prôlinêá
tipster,78567,TIPSTA,tipstèŕ
adipose,78576,ADIPOES,adípôsè
alar,78577,EYLAR,âlār#
karlheinz,78580,KARLHUYNZ,kār#lhèînz
prouder,78581,PROWDA,prõùdèŕ
fledermaus,78589,FLEDURMAWS,fledèŕmáυs
camshaft,78594,KAMSHAFT,camŝħaft
krause,78596,KRAWS3,kråùsè
indict,78600,INDUYT,indîc0t
hirohito,78604,HIROEHIYTOE,hirôhïtô
hobo,78607,HOEBOE,hôbô
raza,78613,RAZA,razá
kooky,78614,KOOKIY1,köòký
thurgood,78620,THURGUUD,πħùŕgōòd
blok,78633,BLOK4,blok
stepladder,78635,STEPLADA,stepladdèŕ
nationalizing,78641,NASHNALUYZING,naţìònálîziñg0
misadventures,78651,MISADVENTUEAZ,misádventûŕèś
pendulous,78653,PENDUELUS,pendûlòús
bended,78654,BENDID,bendėd
dornan,78659,DAWNAN,dør#nán
overcook,78660,OEVURKUUK,ôvèŕcōòk
seceded,78661,SISIYDID,sėçêdėd
garten,78667,GARTEN,gār#tén
chiesa,78691,KIYSA,cħìêsá
bedell,78692,BEDEL,bedéll
amtrak,78696,AMTRAK,amtrak
orca,78699,AWKA,ør#cá
trapp,78703,TRAP2,trapp
downgradings,78707,DOWNGREYDINGZ,dõw0ñg0râdiñg0ś
burg,78710,BURG3,bùŕg
hander,78712,HANDA,handèŕ
tse,78715,TSIY,tsê
roby,78720,ROEBIY2,rôbý
penta,78721,PENTA,pentá
appraisers,78722,APREYZAZ,ápprâìśèŕś
chileans,78723,KHILIYANZ,ĉħilêánś
waivers,78724,WEYVAZ,wâìvèŕś
bowery,78726,BOWERIY,bõwérý
freon,78738,FRIYON,frêon
mustangs,78743,MUSTANGZ,mustañg0ś
overcharge,78744,OEVURKHARJ,ôvèŕĉħār#ĝè
nostrums,78752,NOSTRUMZ,nostrumś
cuneiform,78753,KUENIYIFAWM,cûnêífør#m
halcion,78758,HALSIYON2,halçïón
quilter,78761,KWILTA,qυiltèŕ
cowden,78765,KOWDEN,cõw0dén
abridge,78766,ABRIDJ,ábridĝè
defamed,78771,DIFEYMD,dėfâmèd
paulin,78776,PAWLIN,påùlin
nosedive,78779,NOEZDUYV,nôśèdîvè
payday,78786,PAEDAE,pãýdãý
nevers,78788,NEVAZ,nevèŕś
rewire,78791,RIYWUYR,rêwîrè
lansing,78792,LANSING2,lansiñg0
dispatcher,78796,DISPATKHA,dispatĉħèŕ
wagered,78798,WEYJURD,wâĝèŕèd
joblessness,78799,JOBLESNES,jobléssnéss
reprimands,78802,REPRIMANDZ,reprímandś
ethers,78803,IYTHAZ,êπħèŕś
larissa,78806,LARIYSA,lārïssá
embroiderers,78807,EMBROIDERAZ,embrσìdérèŕś
aydin,78808,AEDIN,ãýdin
afonso,78812,AFONSOE,áfonsô
hildegard,78815,HILDEGARD,hildégār#d
academicians,78816,AKADEMISHIANZ,acádémićiánś
divestments,78819,DUYVESTMENTS,dîvestménts
accumulative,78825,AKUEMUELEYTIV,áccûmûlâtivè
volk,78834,VOELK,vôlk
jiggling,78836,JIGLING,jiggliñg0
refuting,78840,RIFUETING,rėfûtiñg0
nix,78842,NIKS2,nix
emporia,78844,EMPAWIYA,empørïá
misapplication,78846,MISAPLIKEYSHN,misapplícâţìòn
croix,78861,KROI,crσìx0
jordans,78864,JAWDANZ,jør#dánś
somerton,78871,SUMURTON,sőmèŕtón
mulches,78876,MULKHIZ,mulĉħėś
albin,78884,ALBIN,albin
passably,78885,PASABLIY,passáblý
mita,78886,MIYTA4,mïtá
understates,78887,UNDURSTEYTS,undèŕstâtès
quire,78888,KWUYR,qυîrè
olsson,78897,OELSON2,ôlssón
abney,78898,ABNIY,abnêy0
muddles,78899,MUDLZ,muddlèś
quai,78922,KIY5,qùàï
laidler,78924,LEYDLA,lâìdlèŕ
blobby,78931,BLOBIY,blobbý
disabuse,78934,DISABUEZ,disábûśè
filibuster,78938,FILIBUSTA,filíbustèŕ
remaking,78942,RIYMEYKING,rêmâkiñg0
retroactively,78946,RETROEAKTIVLIY,retrôactivèlý
centaurs,78952,SENTAWZ,çentåùr0ś
configuring,78957,KONFIGURING,cónfigúriñg0
deanna,78961,DIYANA2,dêanná
waives,78974,WEYVZ2,wâìvèś
newland,78985,NOOLAND,nëw0lánd
millington,78987,MILINGTON,milliñg0tón
unceremonious,78989,UNSEREMOENIYUS,unçerémônïòús
trucking,78999,TRUKING,truck0iñg0
whitest,79002,WUYTIST,wħîtėst
buzzell,79008,BUZEL,buzzell
disparaged,79011,DISPARAJD,disparáĝèd
rediffusion,79015,RIYDIFUESHON,rêdiffûŝìón
refines,79016,RIFUYNZ,rėfînèś
tormey,79034,TAWMIY,tør#mêy0
sprigged,79036,SPRIGD,spriggèd
enunciating,79039,INUNSIYEYTING,ėnunçïâtiñg0
obligate,79043,OBLIGEYT,oblígâtè
canaanite,79049,KEYNAANUYT,cânaánîtè
glaser,79050,GLEYZA,glâśèŕ
classier,79066,KLASIYA,classìêŕ
equalizing,79071,IYKWALUYZING,êqυálîziñg0
tizzy,79080,TIZIY,tizzý
mudd,79086,MUD2,mudd
porgy,79088,PAWGIY,pør#gý
reintegrated,79095,RIYINTEGREYTID,rêintégrâtėd
vicario,79096,VIYKARIYOE,vïcārïô
rebuilds,79102,RIYBILDZ,rêbùildś
screeches,79111,SKRIYKHIZ,scrêèĉħėś
schuller,79116,SHOOLA1,ŝc0ħüllèŕ
lobotomy,79125,LOEBOETOEMIY,lôbôtômý
dengue,79128,DENG2,deñg0ùè
stanfield,79137,STANFIYLD,stanfìêld
unfurl,79138,UNFURL,unfùŕl
drover,79141,DROEVA,drôvèŕ
intertwining,79143,INTURTWUYNING,intèŕtwîniñg0
castaways,79150,KASTAWAEZ,castáwãýś
recouping,79154,RIKOOPING,rėcöùpiñg0
yam,79158,YAM,yam
norden,79159,NAWDEN,nør#dén
aerosmith,79160,EROESMITH,ãèrôsmiπħ
menzel,79161,MENZEL,menzél
bordello,79163,BAWDELOE,bør#dellô
charring,79164,KHARING2,ĉħār#r0iñg0
galveston,79168,GALVESTON,galvéstón
outlier,79170,OWTLUYA,õùtlîèŕ
vaxes,79171,VAKSIZ,vaxėś
kinnaird,79176,KINURD,kinnàìŕd
unhook,79177,UNHUUK,unhōòk
wilhelmina,79186,WILHELMIYNA,wilhelmïná
civilize,79189,SIVILUYZ,çivílîzè
puller,79191,PUULA,pūllèŕ
kitchin,79193,KITKHIN,kitĉħin
batholith,79196,BATHOLITH,baπħóliπħ
inexpensively,79201,INEKSPENSIVLIY,inéxpensivèlý
bedpan,79210,BEDPAN,bedpan
dreamland,79211,DRIYMLAND,drêàmland
behn,79212,BEN3,beħn
tullis,79214,TULIS,tullis
legwork,79216,LEGWURK,legwòŕk
farina,79218,FARIYNA,fárïná
abductor,79226,ABDUKTA,abductòŕ
omnibuses,79232,OMNIBUSEZ,omníbuséś
machado,79233,MAKHARDOE,máĉħādô
camara,79237,KARMARA,cāmārá
zing,79241,ZING,ziñg0
bested,79246,BESTID,bestėd
palmitic,79247,PALMITIK,palmitic
unimation,79249,UENIMEYSHN,ûnimâţìòn
cortisone,79250,KAWTIZOEN,cør#tíśônè
hirings,79253,HUYRINGZ,hîriñg0ś
boob,79258,BOOB,böòb
fathering,79267,FARTHERING,fāτħériñg0
warps,79268,WAWPS,wår0ps
suasion,79269,SWEYSHON,sυâŝìón
fitzhugh,79281,FITZSHHUE,fitzŝhûg0ħ
haycock,79284,HAEKOK,hãýcock0
axa,79294,AKSA,axá
blare,79301,BLEA2,blãŕè
knill,79302,NIL2,k0nill
whiten,79307,WUYTEN,wħîtén
carden,79314,KARDEN,cār#dén
lowdown,79323,LOEDOWN,lôw0dõw0n
eyton,79324,EYTON,eytón
carswell,79332,KARSWEL,cār#swell
komarek,79338,KOEMAREK,kômārek
valentina,79343,VALINTIYNA,valėntïná
yokel,79347,YOEKEL,yôkel
borealis,79356,BAWIYALIS,børêalís
lacock,79364,LAKOK,lacóck0
birtley,79366,BURTLIY,bìŕtlêy0
rinehart,79367,RUYNHART1,rînèhār#t
schroders,79369,SHROEDAZ,ŝc0ħrôdèŕś
breda,79375,BREYDA,brĕdá
kennebunkport,79376,KENEBUNKPAWT,kennébuñkpør#t
diaconate,79382,DUYAKONAT,dîacónátè
carpentier,79384,KARPENTIYA,cār#péntìêŕ
stapler,79388,STEYPLA,stâplèŕ
sines,79394,SUYNZ2,sînèś
pacheco,79397,PAKHEKOE,páĉħecô
bloodstain,79409,BLOODSTEYN,bloódstâìn
malarkey,79421,MALARKIY,málār#kêy0
plies,79427,PLUYZ,plîèś
merino,79432,MERIYNOE,mérïnô
mutagens,79435,MUETAJENZ,mûtáĝenś
dic,79436,DIK3,dic
morin,79439,MORIN,morin
baran,79440,BARARN,bārān
belgo,79444,BELGOE,belgô
latticework,79446,LATSHWURK,lattŝìc0èwòŕk
basso,79449,BASOE,bassô
abrogating,79454,ABROGEYTING,abrógâtiñg0
electives,79459,ILEKTIVZ,ėlectivèś
hoffa,79461,HOFA,hoffá
hatcheries,79472,HATKHERIYZ,hatĉħérìêś
lanceolate,79473,LANSIYOLEYT,lançêólâtè
grigorovich,79480,GRIGAWOVIKH,grigøróviĉħ
creativeness,79482,KRIYEYTIVNES,crêâtivènéss
osorio,79485,OESAWIYOE,ôsørïô
bisque,79486,BISK,bisqùè
lightnings,79489,LUYTNINGZ,lîg0ħtniñg0ś
ballinger,79491,BAWLINJA,bål0linĝèŕ
roycroft,79497,ROIKROFT,rσy0cróft
supertanker,79500,SOOPURTANKA,süpèŕtañkèŕ
griggs,79505,GRIGZ,griggś
seefeld,79506,SIYFELD,sêèfeld
pectin,79514,PEKTIN,pectín
foundering,79518,FOWNDERING,fõùndériñg0
coxen,79528,KOKSEN,coxén
dutt,79529,DUT,dutt
adss,79530,ADS,adss
coren,79532,KOREN,corén
hardiman,79533,HARDIMAN,hār#dimán
ainsley,79534,EYNSLIY,âìnslêy0
quinnell,79537,KWINEL,qυinnéll
impatiens,79538,IMPEYSHIENZ,impâţiénś
sverdlovsk,79541,SVURDLOVSK,svèŕdlovsk
turnouts,79545,TURNOWTS,tùŕnõùts
unaffordable,79546,UNAFAWDABL,unáffør#dáblè
serafine,79548,SERARFIYNIY,sérāfïnê
repairable,79550,RIPEIRABL,rėpãíráblè
renters,79551,RENTAZ,rentèŕś
christianization,79566,KRISKHIANIZEYSHN,cħrisťiánízâţìòn
batavia,79568,BATEYVIYA,bátâvïá
emptier,79569,EMTIYA,emp0tìêŕ
tomorrows,79570,TOMOROEZ,tómorrôw0ś
schmid,79575,SHMID,ŝc0ħmid
moniz,79577,MONIZ,moniz
lassiter,79588,LASUYTA,lassîtèŕ
francophile,79591,FRANGKOFUYL,frañcóþħîlè
woodshed,79595,WUUDSHED,wōòdŝħed
hogwood,79597,HOGWUUD,hogwōòd
slandered,79601,SLANDURD,slandèŕèd
amputate,79610,AMPUETEYT,ampûtâtè
appellations,79613,APELEYSHNZ,appéllâţìònś
shindig,79624,SHINDIG,ŝħindig
moonshine,79629,MOONSHUYN,möònŝħînè
ministership,79632,MINISTURSHIP,ministèŕŝħip
yerkey,79641,YURKIY,yèŕkêy0
gann,79642,GAN2,gann
temporaries,79657,TEMPURERIYZ,tempòŕãrìêś
steph,79661,STEF,steþħ
doughy,79663,DOEIY,dôùg0ħý
bares,79667,BEAZ2,bãŕèś
earmark,79670,IURMARK,ėàŕmār#k
foursquare,79673,FAWSKWEA,føùr0sqυãŕè
thurber,79675,THURBA,πħùŕbèŕ
loaning,79678,LOENING,lôàniñg0
hassling,79680,HASLING,hassliñg0
pomona,79683,POEMOENA,pômôná
disciplinarians,79695,DISIPLINERIYANZ,disc0iplinã#rïánś
befriends,79698,BIFRENDZ,bėfrìendś
krieger,79699,KRIYGA,krìêgèŕ
hayloft,79703,HAELOFT,hãýloft
evelina,79710,EVELIYNA,evelïná
wix,79713,WIKS3,wix
penna,79717,PENA2,penná
taxicab,79718,TAKSIYKAB,taxïcab
blackmun,79719,BLAKMUN,black0mun
faustian,79735,FAWSKHIAN,fåùsťián
chiaro,79741,KIYAROE,cħïārô
skunks,79744,SKUNKS,skuñks
yahoo,79749,YARHOO,yāhöò
gloaming,79763,GLOEMING,glôàmiñg0
segers,79764,SIYGAZ,sêgèŕś
rebounding,79766,RIYBOWNDING,rêbõùndiñg0
phoebus,79770,FIYBUS,þħòêbus
pornographers,79778,PAWNOGRAFAZ,pør#nográþħèŕś
leaven,79782,LEVEN,leàvén
homicides,79793,HOMISUYDZ,homíçîdèś
cornelia,79797,KAWNIYLYA,cør#nêlĩá
timbuktu,79798,TIMBUKTOO,timbuktü
donn,79802,DON2,donn
chengdu,79810,KHENGDOO,ĉħeñg0dü
bagels,79818,BEYGELZ,bâgélś
hom,79822,HOM2,hom
nerd,79825,NURD,nèŕd
zooms,79832,ZOOMZ,zöòmś
autoradiograph,79834,ARTOEREYDIYOEGRAF,āùtôrâdïôgraþħ
uncorked,79843,UNKAWKT,uncør#kèð
showcasing,79849,SHOEKEYSING,ŝħôw0câsiñg0
schuler,79851,SHOOLA2,ŝc0ħülèŕ
fantasized,79854,FANTASUYZD,fantásîzèd
swank,79855,SWANK,swañk
grosser,79856,GROESA2,grôssèŕ
deere,79864,DIA3,dėèŕè
revues,79871,RIVUEZ,rėvûèś
rotter,79873,ROTA,rottèŕ
parretti,79879,PURETIY,pàŕr0ettï
lusted,79880,LUSTID,lustėd
sargeant,79890,SARJEANT,sār#ĝeánt
quakes,79896,KWEYKS,qυâkès
goldner,79901,GOELDNA,gôldnèŕ
headbands,79905,HEDBANDZ,heàdbandś
dobie,79906,DOBIY1,dobìê
chomp,79908,KHOMP,ĉħomp
raitt,79909,REYT2,râìtt
clobbering,79911,KLOBERING,clobbériñg0
hopps,79912,HOPS2,hopps
condones,79917,KONDOENZ,cóndônèś
yekaterinburg,79919,YEKATERIYNBUURG,yekatérïnbuŕg
innominate,79920,INOMINAT,innomínátè
permute,79924,PURMUET,pèŕmûtè
cloudburst,79929,KLOWDBURST,clõùdbùŕst
rubio,79932,ROOBIYOE,rübïô
knaves,79933,NEYVZ,k0nâvèś
retouching,79936,RIYTOKHING,rêtóùĉħiñg0
felis,79942,FELIS,felis
vives,79952,VUYVZ,vîvèś
couper,79956,KOOA2,cöùp0èŕ
strikebreakers,79960,STRUYKBREYKAZ,strîkèbrèâkèŕś
conditionality,79963,KONDISHNALITIY,cóndiţìònalitý
antigone,79971,ATIGONIY,an0tigónê
procreate,79972,PROEKRIYEYT,prôcrêâtè
verbena,79977,VURBIYNA,vèŕbêná
nicolle,79978,NIKOEL2,nicôllè
interferometer,79983,INTURFEROMETA,intèŕférométèŕ
armrest,79984,ARMREST,ār#mrest
veggies,80001,VEJIYZ,veĝg0ìêś
brouhaha,80002,BROOHARHAR,bröùhāhā
lulls,80007,LULZ,lullś
shui,80011,SHOOIY,ŝħüï
porth,80012,PAWTH,pør#πħ
alegre,80019,ARLEGRIY,ālegrê
elysee,80020,ELIYSIY,elýsêè
mosul,80023,MOESUL,môsul
scorns,80024,SKAWNZ,scør#nś
horovitz,80028,HOROVITZSH,horóvitzŝ
toenail,80032,TOENEYL,tôènâìl
oligarchs,80034,OELIGARKS,ôligār#cħs
zine,80035,ZUYN,zînè
presaging,80041,PRESAJING,presáĝiñg0
socialistic,80043,SOESHIALISTIK,sôćiálistic
disallowance,80046,DISALOWANS,disállõwánçè
gobi,80054,GOEBIY,gôbï
rongji,80055,RAWNGJIY,røñĝj0ï
keady,80059,KIYDIY,kêàdý
babbitt,80062,BABIT,babbitt
scopes,80066,SKOEPS,scôpès
invesco,80083,INVESKOE,invescô
rowdiness,80090,ROWDIYNES,rõw0dïnéss
kettner,80092,KETNA,kettnèŕ
acetylene,80093,ASETILIYN,áçetẏlênè
hoaxes,80096,HOEKSIZ,hôàxėś
freitag,80100,FRUYTAG,frèîtág
woodruff,80101,WUUDRUF,wōòdruff
remus,80107,RIYMUS,rêmus
metromedia,80109,METROEMIYDIYA,metrômêdïá
fabricator,80111,FABRIKEYTA,fabricâtòŕ
hoar,80112,HAW5,høàr0
commonalities,80116,KOMONALITIYZ,commónalítìêś
sena,80119,SENA2,sená
arce,80125,ARS2,ār#çè
estrin,80127,ESTRIN,estrin
haney,80135,HEYNIY,hânêy0
foxboro,80137,FOKSBUROE,foxbòŕô
reelection,80138,RIYILEKSHN,rêėlecţìòn
generalship,80148,JENERALSHIP,ĝenerálŝħip
blain,80152,BLEYN2,blâìn
upp,80153,UP2,upp
tongued,80158,TONGD,tóñg0ùèd
nestorian,80162,NESTAWIYAN,nestørïán
robison,80163,ROBISON,robisón
cheeseburger,80165,KHIYZBURGA,ĉħêèśèbùŕgèŕ
lodes,80175,LOEDZ2,lôdèś
boers,80180,BAWZ3,bøèrś
irrelevancy,80193,IRELEVANSIY,irrelévánçý
jac,80197,JAK2,jac
ginsburg,80203,GINZBURG,ginśbùŕg
firming,80205,FURMING,fìŕmiñg0
engram,80207,ENGRAM,eñg0ram
akzo,80211,AKZOE,akzô
criminologist,80215,KRIMINOLOJIST,criminolóĝist
festered,80216,FESTURD,festèŕèd
goldwater,80223,GOELDWAWTA,gôldwåtèŕ
condescend,80227,KONDISEND,condėsc0end
condescendingly,80227,KONDISENDINGLIY,condėsc0endiñg0lý
kesselring,80230,KESILRING,kessėlriñg0
colling,80241,KOLING,colliñg0
meager,80242,MIYGA2,mêàgèŕ
lula,80244,LOOLA,lülá
hampel,80246,HAMPEL,hampél
gouger,80248,GOWJA,gõùĝèŕ
moebius,80252,MOEBIYUS,môèbïus
composes,80255,KOMPOEZIZ,cómpôśėś
censoring,80263,SENSORING,çensóriñg0
radiologists,80264,REYDIYOLOJISTS,râdïolóĝists
connive,80267,KONUYV,cónnîvè
abdicating,80271,ABDIKEYTING,abdicâtiñg0
stearman,80276,STIURMAN,stėàŕmán
demagogues,80285,DEMAGOGZ,demágogùèś
castrating,80287,KASTREYTING,castrâtiñg0
thermoplastic,80291,THURMOPLASTIK,πħèŕmóplastic
cavanagh,80299,KAVANAR,cavánāg0ħ
snakebite,80301,SNEYKBUYT,snâkèbîtè
doubter,80303,DOWTA,dõùb0tèŕ
gambits,80304,GAMBITS,gambíts
lusitania,80307,LOOSITEYNIYA,lüsítânïá
prolifically,80312,PROELIFIKLIY,prôlificàllý
foible,80314,FOIBL,fσìblè
esse,80316,ES3,essè
flavin,80319,FLEYVIN,flâvin
tulsa,80320,TULSA,tulsá
halfback,80324,HAFBAK,hal0fback0
hata,80326,HARTA2,hātá
serbians,80331,SURBIYANZ,sèŕbïánś
hammerstein,80337,HAMURSTIYN,hammèŕstêìn
fini,80340,FIYNIY2,fïnï
waterborne,80342,WAWTURBAWN,wåtèŕbør#nè
dwelled,80349,DWELD,dwellèd
batholiths,80352,BATHOLITHS,baπħóliπħs
salgado,80356,SARLGARDOE,sālgādô
amer,80362,EYMA,âmèŕ
zippo,80380,ZIPOE,zippô
zabriskie,80381,ZABRISKIY,zabriskìê
krantz,80382,KRANTZSH,krantzŝ
lecter,80383,LEKTA,lectèŕ
tighe,80388,TUYG,tîgħè
undercooked,80389,UNDURKUUKT,undèŕcōòkèð
rindt,80402,RIN,rind0t0
frears,80407,FRIYAZ,frêàŕś
meegan,80420,MIYGAN,mêègán
loiseau,80423,LOOISOE,löísèàu=
windowpane,80427,WINDOEPEYN,windôw0pânè
melland,80431,MELAND,mellánd
liane,80435,LIYAN2,lïanè
mearns,80436,MURNZ,mèàŕnś
prefab,80449,PRIYFAB,prêfab
lafontant,80451,LARFONTANT,lāfontánt
overy,80454,OEVERIY,ôvérý
beadles,80466,BIYDLZ,bêàdlèś
offenses,80475,OFENSIZ2,óffensėś
verifies,80482,VERIFUYZ,verífîèś
milosh,80486,MILAWSH,miløŝħ
westlake,80489,WESTLEYK,westlâkè
molester,80490,MOLESTA,mólestèŕ
wishbone,80491,WISHBOEN,wiŝħbônè
letitia,80495,LITISHIYA,lėtiţïá
bartok,80503,BARTOK,bār#tók
sorrell,80514,SAWREL2,sør#réll
bramhall,80517,BRAMHAL,bramháll
sinar,80519,SUYNA2,sînàŕ
incrimination,80521,INKRIMINEYSHN,incrimínâţìòn
bordes,80534,BAWDZ2,bør#dèś
immobilize,80539,IMOEBILUYZ,immôbílîzè
sarongs,80546,SURONGZ,sàŕoñg0ś
velazquez,80548,VELAZSHKEZ,velazŝqùez
knower,80550,NOEWA,k0nôwèŕ
merrin,80560,MERIN,merrin
unsealed,80568,UNSIYLD,unsêàlèd
